City/Town,Ward,Pct,"Harris/ Walz","Trump/ Vance","Stein/ Caballero-Roca","Ayyadurai/ Ellis","Oliver/ Ter Maat","De La Cruz/ Garcia","Sonski/ Onak","West/ Abdullah","All Others",Blanks,"Total Votes Cast"
,,,Democratic,Republican,Unenrolled,Unenrolled,Libertarian,Unenrolled,Unenrolled,Unenrolled
Lowell,7,2,517,259,3,2,1,9,0,0,2,20,813
Lowell,7,3,585,234,8,6,9,14,0,0,3,17,876
Lowell,7,4,352,215,7,1,0,6,0,0,3,11,595
Lowell,8,1,659,371,2,4,3,4,0,0,6,15,"1,064"
Lowell,8,2,628,328,6,4,3,7,0,0,5,14,995
Lowell,8,3,981,627,12,13,3,5,0,0,17,31,"1,689"
Lowell,8,4,745,516,14,4,2,3,0,0,5,19,"1,308"
Lowell,8,4A,35,10,0,0,1,0,0,0,0,0,46
Ludlow,-,1,888,"1,013",8,9,10,3,0,0,2,28,"1,961"
Ludlow,-,2,677,688,9,10,11,8,0,0,6,15,"1,424"
Ludlow,-,3,904,"1,377",5,14,7,3,0,0,8,14,"2,332"
Ludlow,-,4,903,913,8,14,5,1,0,0,9,13,"1,866"
Ludlow,-,5,659,813,7,16,6,1,0,0,6,12,"1,520"
Ludlow,-,6,994,"1,126",9,12,8,1,0,0,9,23,"2,182"
Lunenburg,-,A,961,788,4,11,13,1,0,0,9,26,"1,813"
Lunenburg,-,B,912,769,5,9,24,5,0,0,1,19,"1,744"
Lunenburg,-,B1,42,37,0,0,0,0,0,0,0,2,81
Lunenburg,-,C,887,777,9,5,15,7,0,0,1,24,"1,725"
Lunenburg,-,C1,9,4,0,0,0,0,0,0,0,0,13
Lunenburg,-,D,"1,055",832,17,12,18,4,0,0,4,23,"1,965"
Lynn,1,1,"1,188",947,12,4,11,4,0,0,15,28,"2,209"
Lynn,1,2,865,719,11,5,9,3,0,0,8,25,"1,645"
Lynn,1,2A,207,140,2,1,0,1,0,0,1,3,355
Lynn,1,3,993,668,13,7,9,8,0,0,10,22,"1,730"
Lynn,1,4,815,524,5,11,3,7,0,0,8,9,"1,382"
Lynn,2,1,"1,047",745,16,9,6,7,0,0,7,16,"1,853"
Lynn,2,2,629,434,11,11,0,10,0,0,4,5,"1,104"
Lynn,2,3,492,261,5,4,2,4,0,0,6,7,781
Lynn,2,4,449,255,6,3,5,5,0,0,1,10,734
Lynn,3,1,744,493,15,9,8,8,0,0,8,9,"1,294"
Lynn,3,2,509,336,9,5,2,8,0,0,5,14,888
Lynn,3,3,790,419,18,8,0,4,0,0,5,8,"1,252"
Lynn,3,4,848,363,12,5,5,10,0,0,4,10,"1,257"
Lynn,4,1,343,218,4,6,2,5,0,0,1,5,584
Lynn,4,2,410,189,6,7,3,2,0,0,2,5,624
Lynn,4,3,517,289,4,6,4,12,0,0,2,5,839
Lynn,4,3A,108,57,8,2,1,1,0,0,4,0,181
Lynn,4,4,684,367,11,7,3,9,0,0,11,11,"1,103"
Lynn,5,1,759,479,6,10,8,7,0,0,4,13,"1,286"
Lynn,5,2,398,246,9,4,0,4,0,0,2,6,669
Lynn,5,3,366,210,2,5,0,6,0,0,1,5,595
Lynn,5,4,806,363,8,8,2,12,0,0,6,22,"1,227"
Lynn,6,1,538,259,2,7,6,8,0,0,5,7,832
Lynn,6,2,378,269,1,4,3,9,0,0,0,1,665
Lynn,6,3,431,258,4,2,2,9,0,0,0,10,716
Lynn,6,4,652,388,7,2,3,6,0,0,3,19,"1,080"
Lynn,7,1,914,582,12,10,5,7,0,0,3,22,"1,555"
Lynn,7,2,895,587,9,7,4,12,0,0,3,13,"1,530"
Lynn,7,3,550,374,10,6,4,5,0,0,5,7,961
Lynn,7,4,657,426,9,6,5,4,0,0,3,6,"1,116"
Lynnfield,-,1,984,940,8,12,3,0,0,0,0,44,"1,991"
Lynnfield,-,2,"1,005",984,11,6,11,2,0,0,0,42,"2,061"
Lynnfield,-,3,918,"1,021",12,11,14,4,0,0,0,31,"2,011"
Lynnfield,-,4,906,"1,133",6,10,10,3,0,0,0,36,"2,104"
Malden,1,1,570,177,8,3,2,6,0,0,1,5,772
Malden,1,2,586,266,11,1,4,9,0,0,6,8,891
Malden,1,3,632,252,12,6,8,6,0,0,4,9,929
Malden,2,1,496,203,12,7,1,8,0,0,5,15,747
Malden,2,2,506,308,17,3,1,6,0,0,8,15,864
Malden,2,3,647,322,15,8,2,7,0,0,6,11,"1,018"
Malden,3,1,398,160,10,2,5,6,0,0,3,5,589
Malden,3,1A,472,216,5,3,3,4,0,0,6,7,716
Malden,3,2,692,207,24,3,9,20,0,0,8,14,977
Malden,3,3,834,246,22,5,5,5,0,0,12,10,"1,139"
Malden,4,1,620,234,17,4,4,5,0,0,2,8,894
Malden,4,2,442,132,10,4,4,7,0,0,1,4,604
Malden,4,3,641,166,17,5,1,10,0,0,4,6,850
Malden,5,1,619,287,13,7,7,4,0,0,7,11,955
Malden,5,2,958,353,8,4,5,8,0,0,7,9,"1,352"
Malden,5,3,356,119,10,1,0,3,0,0,2,6,497
Malden,5,3A,383,141,5,2,2,1,0,0,8,9,551
Malden,6,1,844,387,15,6,7,10,0,0,1,13,"1,283"
Malden,6,2,615,290,10,7,4,4,0,0,4,9,943
Malden,6,3,626,343,19,7,2,3,0,0,2,10,"1,012"
Malden,7,1,553,183,14,5,0,6,0,0,4,14,779
Malden,7,2,546,258,11,7,1,8,0,0,6,15,852
Malden,7,3,285,191,4,6,3,4,0,0,1,4,498
Malden,7,3A,248,99,6,1,0,2,0,0,1,5,362
Malden,8,1,661,379,22,9,2,10,0,0,4,12,"1,099"
Malden,8,2,623,299,18,5,1,6,0,0,2,6,960
Malden,8,3,474,225,15,1,4,5,0,0,8,10,742
Manchester-by-the-Sea,-,1,"2,575",952,22,19,29,9,0,0,30,46,"3,682"
Mansfield,-,1,"1,121",931,22,21,14,1,0,0,24,31,"2,165"
Mansfield,-,2,844,636,20,8,2,1,0,0,7,20,"1,538"
Mansfield,-,2A,351,231,3,5,5,0,0,0,5,4,604
Mansfield,-,3,"1,327",922,20,10,11,2,0,0,26,19,"2,337"
Mansfield,-,4,"1,146",810,23,16,19,4,0,0,17,29,"2,064"
Mansfield,-,5,994,669,21,11,11,5,0,0,13,25,"1,749"
Mansfield,-,6,899,571,26,15,13,8,0,0,7,14,"1,553"
Mansfield,-,6A,136,90,3,2,1,0,0,0,0,3,235
Mansfield,-,7,"1,121",673,11,13,11,3,0,0,8,16,"1,856"
Marblehead,-,1,"1,657",603,14,11,21,5,0,0,15,36,"2,362"
Marblehead,-,2,"1,645",598,14,9,15,6,0,0,15,36,"2,338"
Marblehead,-,3,"1,449",638,12,5,11,6,0,0,15,26,"2,162"
Marblehead,-,4,"1,526",686,11,9,17,11,0,0,22,49,"2,331"
Marblehead,-,5,"1,468",692,4,4,14,2,0,0,8,31,"2,223"
Marblehead,-,6,"1,554",698,11,11,20,3,0,0,17,30,"2,344"
Marion,-,1,"2,236","1,308",14,15,20,4,0,0,35,48,"3,680"
Marlborough,1,1,678,364,7,3,3,2,0,0,7,13,"1,077"
Marlborough,1,1A,23,7,0,0,0,0,0,0,0,0,30
Marlborough,1,2,"1,155",585,10,8,13,3,0,0,19,23,"1,816"
Marlborough,2,1,852,562,14,7,14,4,0,0,8,13,"1,474"
Marlborough,2,2,723,411,1,3,7,2,0,0,4,7,"1,158"
Marlborough,2,2A,4,7,0,0,1,0,0,0,1,0,13
Marlborough,3,1,532,378,9,8,10,4,0,0,2,17,960
Marlborough,3,2,"1,118",573,18,10,14,4,0,0,13,17,"1,767"
Marlborough,4,1,439,333,4,1,4,1,0,0,2,7,791
Marlborough,4,2,"1,036",632,14,11,11,4,0,0,8,20,"1,736"
